PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Date
100.0,133.35,50.0,63.0,1600.0,107.0,5.6,994.545,-3.0,0.0,ESE,0.7,Changping,2013-03-08 23:00:00
100.0,133.0,56.0,65.0,1700.0,107.0,4.345,994.545,-3.0,0.0,NNE,1.2,Changping,2013-03-09 00:00:00
96.0,124.3,53.0,54.050000000000004,1700.0,107.0,4.135,993.73,-2.5,0.0,NNE,0.2700000000000001,Changping,2013-03-09 01:00:00
102.0,132.0,36.45,51.0,1800.0,107.0,3.945,992.44,-2.7,0.0,N,0.7,Changping,2013-03-09 02:00:00
107.0,128.0,32.7,46.15,1500.0,107.0,3.4050000000000002,991.515,-2.9,0.0,NNW,1.2,Changping,2013-03-09 03:00:00
97.0,114.7,33.0,41.35,1399.0,107.0,2.67,990.43,-3.0,0.0,NNE,0.7,Changping,2013-03-09 04:00:00
104.0,123.0,51.0,73.0,1700.0,107.0,2.18,989.47,-3.3,0.0,NNE,0.5,Changping,2013-03-09 05:00:00
106.0,128.0,62.0,87.0,1700.0,107.0,1.945,989.09,-3.3,0.0,NNW,0.445,Changping,2013-03-09 06:00:00
104.0,131.0,65.0,83.0,1899.0,107.0,6.0,990.5,-2.1,0.0,NE,2.4,Changping,2013-03-09 07:00:00
116.0,162.0,81.1,91.0,2200.0,107.0,14.2,992.3,-1.5,0.0,NE,2.5,Changping,2013-03-09 08:00:00
142.0,366.0,82.55,63.0,1700.0,107.0,16.8,993.8,-2.3,0.0,NNW,4.884999999999998,Changping,2013-03-09 09:00:00
106.0,515.5499999999996,34.0,37.8,990.0,107.0,14.4,996.8,-5.885,0.0,ENE,5.434999999999995,Changping,2013-03-09 10:00:00
75.15,305.0,28.9,30.5,790.0,107.0,12.9,997.855,-6.38,0.0,NE,5.6,Changping,2013-03-09 11:00:00
51.650000000000006,587.8,17.000000000000004,17.750000000000004,625.0000000000001,107.0,10.7,998.56,-9.575,0.0,NE,4.9,Changping,2013-03-09 12:00:00
31.150000000000002,438.0,5.250000000000001,7.150000000000001,345.0,107.0,9.6,1000.5849999999999,-13.91,0.0,N,6.0,Changping,2013-03-09 13:00:00
24.150000000000002,360.0,3.0,5.0,300.0,107.0,10.3,1002.9549999999999,-16.955,0.0,NE,4.5,Changping,2013-03-09 14:00:00
22.0,260.0,4.0,7.0,300.0,97.0,10.3,1004.615,-17.9,0.0,NE,5.6,Changping,2013-03-09 15:00:00
20.45,191.0,8.0,8.0,300.0,94.0,9.2,1005.805,-18.23,0.0,NNE,6.694999999999998,Changping,2013-03-09 16:00:00
16.150000000000002,196.0,3.0,7.0,300.0,94.0,7.7,1007.235,-18.665,0.0,N,5.1,Changping,2013-03-09 17:00:00
15.0,110.9,6.0,9.0,300.0,94.0,6.6,1009.21,-19.405,0.0,N,5.2,Changping,2013-03-09 18:00:00
13.0,106.15,17.0,13.0,400.0,94.0,5.7,1011.7950000000001,-19.8,0.0,NNE,3.3,Changping,2013-03-09 19:00:00
12.45,92.0,13.0,10.0,300.0,94.0,5.0,1014.2,-19.6,0.0,NNE,2.5,Changping,2013-03-09 20:00:00
10.350000000000001,72.55000000000001,18.0,12.0,300.0,94.0,4.8,1016.145,-19.7,0.0,NNE,3.3,Changping,2013-03-09 21:00:00
14.0,59.050000000000004,3.0,7.0,400.0,94.0,3.8,1017.385,-19.8,0.0,N,1.2,Changping,2013-03-09 22:00:00
8.45,40.7,3.0,8.0,400.0,94.0,3.4,1017.865,-19.955,0.0,NE,1.1,Changping,2013-03-09 23:00:00
12.0,25.150000000000002,3.0,10.0,500.0,94.0,4.4,1017.8,-20.055,0.0,NW,2.0,Changping,2013-03-10 00:00:00
13.0,20.9,7.0,14.0,500.0,94.0,4.9,1018.0550000000001,-20.1,0.0,NW,3.0,Changping,2013-03-10 01:00:00
10.0,19.45,8.0,15.0,600.0,94.0,4.5,1017.9,-20.0,0.0,NW,3.3,Changping,2013-03-10 02:00:00
8.0,14.600000000000001,9.0,24.0,499.87182885062305,94.0,4.1,1018.1,-20.21,0.0,NW,2.5,Changping,2013-03-10 03:00:00
5.250000000000001,9.350000000000001,11.0,24.0,400.0,94.0,4.7,1018.1,-19.8,0.0,NW,3.0,Changping,2013-03-10 04:00:00
3.0,14.0,19.0,19.0,300.0,94.0,4.3,1018.375,-20.1,0.0,NW,3.3,Changping,2013-03-10 05:00:00
10.0,13.0,22.0,20.0,300.0,94.0,3.6,1018.71,-18.6,0.0,ESE,1.2,Changping,2013-03-10 06:00:00
12.0,18.0,27.0,43.0,500.0,94.0,5.7,1018.855,-19.0,0.0,WNW,3.3,Changping,2013-03-10 07:00:00
20.0,46.0,31.0,67.0,1100.0,94.0,8.0,1019.395,-18.8,0.0,NW,2.8,Changping,2013-03-10 08:00:00
16.0,17.0,14.0,31.0,600.0,94.0,9.4,1019.2,-18.7,0.0,NNW,3.2,Changping,2013-03-10 09:00:00
6.0,10.0,9.0,16.0,400.0,94.0,10.6,1018.4,-16.8,0.0,S,2.5,Changping,2013-03-10 10:00:00
12.0,32.0,14.0,25.0,400.0,94.0,10.4,1018.1,-16.9,0.0,SE,2.0,Changping,2013-03-10 11:00:00
21.0,48.0,12.0,24.0,400.0,94.0,11.3,1017.1,-17.2,0.0,S,3.6,Changping,2013-03-10 12:00:00
20.0,36.0,11.0,20.0,500.0,94.0,12.1,1016.0,-16.5,0.0,SSW,2.8,Changping,2013-03-10 13:00:00
22.0,37.0,12.0,19.0,400.0,94.0,11.9,1015.1,-15.7,0.0,S,3.7,Changping,2013-03-10 14:00:00
27.0,45.0,11.0,19.0,400.0,103.0,11.7,1014.7,-15.9,0.0,S,4.2,Changping,2013-03-10 15:00:00
31.84999999999998,69.0,13.0,22.0,400.0,103.0,10.9,1014.5,-15.205000000000002,0.0,SSW,1.2,Changping,2013-03-10 16:00:00
37.749999999999986,75.0,28.64999999999999,28.0,500.0,103.0,9.5,1014.6,-15.370000000000001,0.0,SSW,3.2,Changping,2013-03-10 17:00:00
40.55,82.0,30.549999999999997,43.55,500.0,103.0,8.8,1015.1,-14.935,0.0,ESE,1.6,Changping,2013-03-10 18:00:00
44.29999999999998,102.0,30.0,44.0,600.0,103.0,7.2,1015.5,-14.140000000000004,0.0,ESE,1.3,Changping,2013-03-10 19:00:00
49.19999999999999,118.0,29.0,56.649999999999935,764.9999999999991,103.0,5.8,1015.7,-13.325000000000001,0.0,E,1.145,Changping,2013-03-10 20:00:00
60.89999999999995,118.0,33.19999999999999,67.55,1009.9999999999994,103.0,4.7,1015.7,-12.935,0.0,ENE,1.0450000000000002,Changping,2013-03-10 21:00:00
75.04999999999997,125.14999999999996,38.84999999999998,70.74999999999999,1100.0,103.0,4.2,1015.5,-12.525000000000002,0.0,E,0.89,Changping,2013-03-10 22:00:00
87.14999999999996,122.94999999999997,41.0,73.0,1209.9999999999995,103.0,3.49,1015.4,-12.4,0.0,ESE,0.8,Changping,2013-03-10 23:00:00
79.0,107.0,34.0,53.0,1100.0,103.0,2.795,1015.2,-12.3,0.0,E,0.36000000000000015,Changping,2013-03-11 00:00:00
69.0,89.0,26.0,38.0,1000.0,103.0,1.915,1015.0,-11.915000000000003,0.0,NE,0.5,Changping,2013-03-11 01:00:00
91.0,129.2,36.0,77.39999999999998,1300.0,103.0,0.9950000000000002,1014.545,-11.6,0.0,NNW,0.9,Changping,2013-03-11 02:00:00
78.0,102.0,34.0,58.0,1200.0,103.0,0.2800000000000001,1014.39,-11.435,0.0,N,0.9,Changping,2013-03-11 03:00:00
76.0,98.0,32.0,59.0,1300.0,103.0,-0.7249999999999996,1014.1899999999999,-11.025000000000002,0.0,NW,1.0,Changping,2013-03-11 04:00:00
91.0,134.29999999999998,31.0,81.0,1739.9999999999977,103.0,-1.6199999999999999,1014.045,-10.9,0.0,ESE,0.6,Changping,2013-03-11 05:00:00
94.1,139.2,37.0,78.0,2100.0,103.0,-1.7,1014.0,-10.8,0.0,SE,0.6,Changping,2013-03-11 06:00:00
83.0,109.0,34.0,73.0,1399.0,103.0,-0.2,1014.3,-10.525000000000002,0.0,N,1.4,Changping,2013-03-11 07:00:00
96.64999999999999,153.64999999999992,48.04999999999997,79.0,2209.4499999999994,103.0,2.7,1014.2,-10.6,0.0,W,1.0,Changping,2013-03-11 08:00:00
106.79999999999995,168.95,55.749999999999986,81.55,2100.0,103.0,4.9,1013.835,-9.970000000000002,0.0,SSW,0.9,Changping,2013-03-11 09:00:00
117.29999999999998,176.84999999999997,62.949999999999974,82.55,1800.0,103.0,6.3,1013.59,-9.645,0.0,SE,2.2,Changping,2013-03-11 10:00:00
117.0,153.0,68.64999999999999,66.0,1399.0,103.0,6.8,1013.17,-9.160000000000002,0.0,ESE,1.8,Changping,2013-03-11 11:00:00
122.74999999999999,153.0,74.39999999999998,70.0,1500.0,103.0,8.3,1012.24,-9.2,0.0,ESE,0.9,Changping,2013-03-11 12:00:00
126.64999999999999,153.0,75.0,74.0,1399.0,103.0,9.0,1010.985,-8.580000000000002,0.0,SE,1.2,Changping,2013-03-11 13:00:00
128.55,180.55,81.84999999999998,84.1,1700.0,103.0,9.8,1009.74,-8.235000000000001,0.0,SSW,1.4,Changping,2013-03-11 14:00:00
140.54999999999995,170.0,87.19999999999999,91.59999999999997,1600.0,103.0,10.0,1008.43,-7.99,0.0,ESE,1.5,Changping,2013-03-11 15:00:00
150.0,172.0,92.84999999999998,99.74999999999999,1500.0,96.0,10.0,1007.36,-7.790000000000001,0.0,SE,1.8,Changping,2013-03-11 16:00:00
148.0,173.0,99.84999999999998,103.64999999999999,1500.0,92.9,9.8,1006.5600000000001,-7.7,0.0,ESE,1.9,Changping,2013-03-11 17:00:00
148.0,183.75,111.79999999999995,96.0,1700.0,82.65,9.7,1006.7,-7.315000000000002,0.0,SE,1.8,Changping,2013-03-11 18:00:00
151.1,186.55,125.59999999999997,105.0,2000.0,73.35,9.5,1006.9,-6.670000000000002,0.0,ESE,1.1,Changping,2013-03-11 19:00:00
153.64999999999998,206.2499999999999,146.94999999999993,110.49999999999997,2299.0,58.25,9.4,1007.2,-6.290000000000001,0.0,ESE,1.8,Changping,2013-03-11 20:00:00
162.69999999999996,222.55,146.0,111.0,2200.0,47.0,9.4,1006.7,-6.1450000000000005,0.0,ESE,1.2,Changping,2013-03-11 21:00:00
170.64999999999998,223.0,115.0,104.0,2000.0,47.0,9.2,1006.145,-4.890000000000006,0.0,ESE,1.7,Changping,2013-03-11 22:00:00
159.0,202.0,84.0,104.0,1700.0,47.0,8.8,1006.1,-4.1,0.0,ESE,2.0099999999999993,Changping,2013-03-11 23:00:00
150.0,189.0,74.0,102.0,1600.0,47.0,8.3,1005.495,-4.5,0.0,ESE,1.9,Changping,2013-03-12 00:00:00
132.0,168.0,64.0,94.0,1500.0,47.0,7.7,1004.67,-4.4,0.0,ESE,1.1,Changping,2013-03-12 01:00:00
123.0,157.0,58.0,84.0,1600.0,44.25,7.7,1004.015,-4.4,0.0,ENE,0.6,Changping,2013-03-12 02:00:00
121.0,150.0,65.0,82.0,1500.0,42.0,6.3,1003.7,-3.6250000000000013,0.0,WNW,0.7,Changping,2013-03-12 03:00:00
130.0,154.0,65.0,82.0,1600.0,42.0,6.2,1003.4250000000001,-2.5200000000000045,0.0,WSW,0.7,Changping,2013-03-12 04:00:00
126.0,164.0,54.0,84.0,1899.0,42.0,5.3,1003.2,-1.7450000000000003,0.0,ESE,1.5,Changping,2013-03-12 05:00:00
124.0,168.0,56.0,85.0,1800.0,42.0,3.4,1003.6,-0.9300000000000039,0.10999999999999943,NW,0.6,Changping,2013-03-12 06:00:00
124.0,125.0,31.45,82.0,1800.0,42.0,3.1,1004.0,0.3049999999999969,0.2549999999999997,NNW,1.2,Changping,2013-03-12 07:00:00
100.0,106.0,23.300000000000004,81.0,1700.0,42.0,2.7,1003.8,0.9649999999999992,0.1,NNE,1.0,Changping,2013-03-12 08:00:00
122.0,106.0,17.0,75.0,1700.0,42.0,3.1,1003.3,1.2099999999999995,0.0,SW,0.9,Changping,2013-03-12 09:00:00
129.0,106.0,16.45,74.0,1700.0,42.0,3.6,1003.6,1.4649999999999992,0.0,SW,0.6,Changping,2013-03-12 10:00:00
119.0,137.0,16.0,83.0,2200.0,42.0,3.8,1003.7,1.7099999999999995,0.0,SE,1.5,Changping,2013-03-12 11:00:00
150.0,138.0,20.0,81.0,1899.0,42.0,4.4,1003.9,1.9099999999999995,0.0,W,1.3,Changping,2013-03-12 12:00:00
136.0,107.0,35.0,78.0,1600.0,42.0,5.0,1003.9,2.1099999999999994,0.0,NNW,1.5,Changping,2013-03-12 13:00:00
128.0,139.0,45.0,80.0,1899.0,37.6,5.3,1004.3,2.255,0.0,NNW,1.6,Changping,2013-03-12 14:00:00
156.0,167.0,34.0,85.0,2000.0,34.0,6.3,1004.2,2.5749999999999984,0.0,SW,2.1,Changping,2013-03-12 15:00:00
173.1,188.0,39.0,88.0,2254.45,34.0,6.7,1005.0,2.964999999999999,0.0,W,1.1,Changping,2013-03-12 16:00:00
177.29999999999998,188.0,45.0,96.0,2299.0,32.9,6.6,1006.2,3.155,0.0,W,0.2700000000000001,Changping,2013-03-12 17:00:00
191.54999999999995,174.0,40.0,95.0,2200.0,30.35,5.5,1007.855,3.2,0.0,NE,1.1,Changping,2013-03-12 18:00:00
202.1,177.0,72.0,95.0,2299.0,18.550000000000004,4.0,1007.855,2.3,0.0,NNE,1.8,Changping,2013-03-12 19:00:00
185.0,192.0,33.0,98.0,2299.0,8.9,4.6,1008.835,-0.4,0.0,NNE,1.1,Changping,2013-03-12 20:00:00
203.0,193.0,51.0,91.0,2464.5499999999993,8.0,5.6,1010.59,-7.385,0.0,NNE,1.5,Changping,2013-03-12 21:00:00
108.55000000000001,103.8,42.0,74.45,1500.0,45.0,5.0,1012.225,-7.935,0.0,NE,2.1,Changping,2013-03-12 22:00:00
70.85000000000001,71.75000000000001,45.0,50.35000000000001,1060.0,58.54999999999994,4.3,1013.56,-9.415,0.0,NE,1.9,Changping,2013-03-12 23:00:00
26.10000000000001,26.10000000000001,37.0,22.750000000000004,535.0,58.54999999999994,3.045,1014.65,-10.33,0.0,NNE,1.0,Changping,2013-03-13 00:00:00
13.0,7.3500000000000005,16.0,13.8,400.0,71.29999999999998,2.835,1015.595,-10.82,0.0,NNW,2.2099999999999995,Changping,2013-03-13 01:00:00
8.45,8.0,13.8,9.25,400.0,76.74999999999999,2.645,1016.22,-11.385,0.0,NNW,2.684999999999998,Changping,2013-03-13 02:00:00
6.9,6.0,9.25,7.0,345.0,79.0,2.545,1016.4,-10.0,0.0,NW,2.0,Changping,2013-03-13 03:00:00
7.0,11.0,13.0,34.0,400.0,79.55,2.225,1016.62,-10.9,0.0,NW,2.1,Changping,2013-03-13 04:00:00
4.3500000000000005,8.0,19.0,38.0,400.0,80.0,1.78,1017.185,-10.8,0.0,NNW,1.5,Changping,2013-03-13 05:00:00
3.0,10.0,17.0,30.0,500.0,80.0,1.0500000000000003,1017.9399999999999,-11.5,0.0,NE,1.2,Changping,2013-03-13 06:00:00
3.0,8.0,18.0,37.0,600.0,80.0,3.3,1018.8499999999999,-11.755,0.0,NNE,1.6,Changping,2013-03-13 07:00:00
3.0,6.0,10.0,22.0,400.0,80.0,4.5,1020.07,-13.504999999999999,0.0,N,3.3299999999999983,Changping,2013-03-13 08:00:00
8.0,6.0,9.0,13.0,300.0,80.0,5.5,1021.305,-16.825,0.0,NW,1.7,Changping,2013-03-13 09:00:00
3.0,6.0,16.0,12.0,300.0,80.0,6.3,1021.91,-15.1,0.0,NW,3.1,Changping,2013-03-13 10:00:00
3.0,6.0,6.45,10.0,300.0,80.55,6.654999999999999,1021.3,-15.4,0.0,WNW,2.1,Changping,2013-03-13 11:00:00
3.0,6.0,7.0,10.0,300.0,83.19999999999999,7.084999999999998,1020.2,-16.2,0.0,WSW,1.2,Changping,2013-03-13 12:00:00
3.0,6.0,9.0,11.0,300.0,85.0,7.839999999999997,1019.4,-16.2,0.0,WNW,3.6,Changping,2013-03-13 13:00:00
14.0,6.0,8.0,11.0,300.0,85.0,8.749999999999996,1018.5,-16.7,0.0,NNW,3.655,Changping,2013-03-13 14:00:00
3.0,9.0,6.0,11.0,300.0,86.64999999999999,9.419999999999998,1018.2,-14.0,0.0,SSW,2.9,Changping,2013-03-13 15:00:00
3.0,6.0,8.0,11.0,300.0,89.1,8.2,1018.4,-13.5,0.0,SE,3.4,Changping,2013-03-13 16:00:00
17.0,22.0,8.0,19.0,300.0,91.1,7.1,1018.9,-13.2,0.0,SE,2.0,Changping,2013-03-13 17:00:00
17.0,24.0,11.0,25.0,400.0,92.0,6.1,1019.6,-13.5,0.0,ESE,2.3,Changping,2013-03-13 18:00:00
26.0,39.0,9.0,35.0,500.0,92.0,5.3,1020.3,-13.2,0.0,ESE,1.7,Changping,2013-03-13 19:00:00
42.0,48.0,16.0,45.0,700.0,92.0,4.4,1020.8,-12.6,0.0,ESE,0.835,Changping,2013-03-13 20:00:00
38.0,49.0,15.0,52.0,700.0,92.0,3.5,1021.0,-11.3,0.0,ESE,0.8,Changping,2013-03-13 21:00:00
39.0,58.0,19.0,67.0,800.0,92.0,1.5,1020.8,-10.0,0.0,ESE,0.8,Changping,2013-03-13 22:00:00
50.0,64.0,25.0,75.0,1000.0,92.0,1.4,1020.9,-9.3,0.0,ESE,0.8,Changping,2013-03-13 23:00:00
54.0,64.0,24.0,73.0,1100.0,92.0,2.5,1021.1,-8.8,0.0,ESE,3.0,Changping,2013-03-14 00:00:00
61.0,77.0,31.0,83.0,1100.0,92.0,1.4,1021.4,-6.500000000000011,0.0,ESE,2.9,Changping,2013-03-14 01:00:00
69.24999999999996,96.2499999999999,31.0,77.0,1319.9999999999989,92.0,0.6,1021.2,-6.55500000000001,0.0,ESE,2.8,Changping,2013-03-14 02:00:00
69.24999999999996,83.04999999999997,23.0,69.0,1319.860741856753,92.0,0.2700000000000001,1021.0,-5.0,0.0,E,1.2,Changping,2013-03-14 03:00:00
73.0,75.0,21.0,69.0,1499.8860615191627,92.0,0.0,1021.0,-5.6,0.0,ESE,1.7,Changping,2013-03-14 04:00:00
58.0,66.0,25.0,54.0,1399.0,92.0,-0.21999999999999995,1021.3,-5.6,0.0,ESE,1.3,Changping,2013-03-14 05:00:00
56.0,66.0,28.0,52.0,1300.0,92.0,-0.62,1021.4,-5.3,0.0,WNW,1.4,Changping,2013-03-14 06:00:00
56.0,71.0,27.0,56.0,1399.0,92.0,-0.5,1021.7,-5.1,0.0,WSW,0.9,Changping,2013-03-14 07:00:00
78.19999999999999,88.0,31.0,60.0,1500.0,92.0,1.1,1021.8,-5.0,0.0,NW,0.745,Changping,2013-03-14 08:00:00
80.0,101.19999999999993,36.49999999999997,67.0,1554.9999999999998,92.0,2.1,1021.2,-5.1,0.0,WSW,1.0,Changping,2013-03-14 09:00:00
89.89999999999995,116.94999999999997,50.34999999999995,66.0,1709.9999999999995,92.0,3.5,1020.2,-4.9,0.0,SW,1.8,Changping,2013-03-14 10:00:00
105.69999999999996,126.49999999999997,59.64999999999999,61.0,1500.0,92.0,4.8,1019.0,-4.8,0.0,SSW,2.2,Changping,2013-03-14 11:00:00
97.0,111.0,51.0,48.0,1300.0,92.0,5.9,1018.29,-4.745,0.0,ESE,1.5,Changping,2013-03-14 12:00:00
100.0,115.0,43.0,49.0,1300.0,92.0,6.9,1018.2,-4.6450000000000005,0.0,ESE,2.0,Changping,2013-03-14 13:00:00
110.0,131.0,43.0,61.0,1399.0,92.0,8.0,1017.595,-4.380000000000001,0.0,SE,3.2,Changping,2013-03-14 14:00:00
114.74999999999999,132.64999999999998,46.0,79.19999999999999,1500.0,92.0,8.2,1016.5500000000001,-4.090000000000001,0.0,ENE,1.0,Changping,2013-03-14 15:00:00
131.8499999999999,144.44999999999993,53.0,82.1,1500.0,86.0,8.3,1015.605,-3.9450000000000003,0.0,ESE,1.6,Changping,2013-03-14 16:00:00
148.39999999999998,155.2,62.64999999999999,85.19999999999999,1399.0,85.0,7.8,1015.035,-4.0,0.0,SE,1.1,Changping,2013-03-14 17:00:00
147.0,152.0,64.55,87.0,1399.0,80.6,7.3,1015.0,-3.9,0.0,ESE,1.6,Changping,2013-03-14 18:00:00
155.29999999999998,158.64999999999998,66.64999999999999,89.19999999999999,1500.0,68.75,6.5,1015.3,-3.845,0.0,ESE,1.0,Changping,2013-03-14 19:00:00
159.1,164.95,68.0,100.89999999999995,1600.0,55.400000000000006,3.9,1015.3,-4.1,0.0,ESE,0.645,Changping,2013-03-14 20:00:00
161.1,171.2,61.0,108.0,1800.0,50.0,3.2,1015.3,-4.1,0.0,E,0.2700000000000001,Changping,2013-03-14 21:00:00
158.0,161.0,68.0,95.0,1800.0,50.0,3.4,1015.1,-3.9,0.0,E,0.8,Changping,2013-03-14 22:00:00
132.0,146.0,58.0,79.0,1700.0,50.0,1.6,1014.9,-3.9,0.0,N,1.4,Changping,2013-03-14 23:00:00
127.0,142.0,57.0,72.0,1600.0,50.0,0.9,1014.8449999999999,-3.8,0.0,NNW,1.0,Changping,2013-03-15 00:00:00
128.0,140.0,49.0,80.0,1800.0,50.0,0.2,1014.745,-3.745,0.0,N,0.8,Changping,2013-03-15 01:00:00
162.0,168.0,42.0,84.0,1854.4499999999998,50.0,0.1,1014.48,-3.8,0.0,NE,0.4,Changping,2013-03-15 02:00:00
136.0,137.0,40.0,75.0,1899.0,50.0,-0.3,1013.915,-3.8,0.0,N,1.1,Changping,2013-03-15 03:00:00
130.0,131.0,42.0,68.0,1500.0,50.0,-0.3,1013.435,-4.0,0.0,NNE,1.0,Changping,2013-03-15 04:00:00
128.0,133.0,42.0,71.0,1600.0,50.0,-0.2,1013.1899999999999,-3.7,0.0,NNE,0.8,Changping,2013-03-15 05:00:00
128.0,132.0,42.0,71.0,1600.0,50.0,-0.3,1013.1,-3.7,0.0,NNE,0.1,Changping,2013-03-15 06:00:00
130.0,136.0,42.0,67.0,1500.0,50.0,1.6,1013.4,-3.5900000000000007,0.0,N,0.9,Changping,2013-03-15 07:00:00
132.0,151.0,55.0,63.0,1600.0,50.0,3.9,1013.2,-3.0600000000000023,0.0,N,1.0,Changping,2013-03-15 08:00:00
145.0,173.55,71.84999999999998,75.0,2009.5499999999995,50.0,6.2,1012.99,-2.5900000000000007,0.0,SW,1.3,Changping,2013-03-15 09:00:00
145.0,174.0,77.19999999999999,75.0,2264.449999999999,50.0,7.6,1012.735,-2.7,0.0,ESE,0.9,Changping,2013-03-15 10:00:00
169.14999999999998,176.75,79.55,87.0,1899.0,31.850000000000005,8.254999999999999,1012.105,-2.5,0.0,SSW,2.0,Changping,2013-03-15 11:00:00
173.0,186.14999999999998,83.84999999999998,80.0,1600.0,33.0,8.575,1011.205,-2.4450000000000003,0.0,SE,0.9,Changping,2013-03-15 12:00:00
175.55,200.24999999999994,86.0,76.0,1600.0,50.0,9.459999999999997,1010.305,-2.345,0.0,SE,0.9,Changping,2013-03-15 13:00:00
186.99999999999994,207.55,81.0,75.0,1600.0,60.0,10.549999999999997,1009.24,-2.1900000000000004,0.0,SSW,1.4,Changping,2013-03-15 14:00:00
198.2,210.75,81.0,70.0,1500.0,81.0,11.219999999999999,1008.37,-2.1,0.0,E,1.6,Changping,2013-03-15 15:00:00
202.2,216.29999999999998,84.0,89.0,1700.0,81.0,11.0,1007.88,-2.0450000000000004,0.0,E,1.1,Changping,2013-03-15 16:00:00
204.55,230.54999999999995,87.55,106.0,1800.0,81.0,10.6,1008.2,-1.8900000000000006,0.0,ESE,1.5,Changping,2013-03-15 17:00:00
223.14999999999992,253.74999999999994,80.0,109.0,1899.0,81.0,9.7,1008.9,-1.5800000000000012,0.0,ENE,0.6,Changping,2013-03-15 18:00:00
246.79999999999995,270.5,82.0,111.74999999999999,2000.0,81.0,8.5,1009.7,-1.4,0.0,E,0.1,Changping,2013-03-15 19:00:00
258.4,281.59999999999997,77.0,118.39999999999998,2299.0,81.0,7.3,1010.6,-1.4,0.0,N,0.2,Changping,2013-03-15 20:00:00
263.1,247.0,62.0,108.0,2100.0,81.0,6.6,1011.6,-1.3450000000000002,0.0,NE,1.1,Changping,2013-03-15 21:00:00
235.0,253.0,60.0,115.0,2299.0,81.0,5.6,1012.3,-1.1900000000000006,0.0,NNE,0.8,Changping,2013-03-15 22:00:00
236.0,243.0,57.0,108.0,2200.0,81.0,4.6,1012.6,-1.4,0.0,NNE,1.0,Changping,2013-03-15 23:00:00
234.0,244.0,51.0,105.0,2100.0,81.0,4.5,1012.7,-1.3,0.0,NE,0.7,Changping,2013-03-16 00:00:00
237.0,249.0,49.0,114.0,2399.0,81.0,4.5,1013.0,-1.3,0.0,NE,0.1,Changping,2013-03-16 01:00:00
243.0,252.0,50.0,111.0,2299.0,81.0,3.5,1013.2,-1.5,0.0,N,0.04500000000000002,Changping,2013-03-16 02:00:00
243.0,250.0,44.0,103.0,2100.0,81.0,2.4,1014.1,-1.8,0.0,NNW,0.8,Changping,2013-03-16 03:00:00
246.0,258.0,40.9,95.0,2299.0,81.0,2.3,1014.6,-1.5,0.0,NW,0.1,Changping,2013-03-16 04:00:00
264.55,287.0,41.0,110.0,2564.5499999999993,81.0,1.9,1014.6550000000001,-1.4,0.0,ESE,1.5,Changping,2013-03-16 05:00:00
252.0,271.0,41.0,98.0,2700.0,81.0,3.2,1015.15,-1.4,0.0,N,1.3,Changping,2013-03-16 06:00:00
251.0,274.0,34.5,93.0,2809.4499999999994,81.0,4.4,1016.15,-1.1,0.0,ENE,1.3,Changping,2013-03-16 07:00:00
261.0,291.95,55.0,95.0,2954.5499999999997,81.0,6.6,1016.875,-0.9350000000000009,0.0,N,0.8,Changping,2013-03-16 08:00:00
262.0,282.0,82.0,96.0,2600.0,81.0,10.7,1017.32,-0.3050000000000026,0.0,SW,0.9,Changping,2013-03-16 09:00:00
267.75,299.29999999999995,88.0,109.0,2600.0,81.0,11.455,1017.1,-0.4,0.0,SSE,1.6549999999999998,Changping,2013-03-16 10:00:00
275.5,305.29999999999995,85.0,112.0,2299.0,81.0,12.269999999999996,1016.1,-2.3,0.0,ESE,1.864999999999999,Changping,2013-03-16 11:00:00
209.0,170.0,61.0,64.8,1500.0,81.0,13.339999999999998,1014.9,-1.7,0.0,SE,1.1,Changping,2013-03-16 12:00:00
148.0,159.55,56.0,63.0,1600.0,81.0,14.029999999999998,1013.8,-2.2,0.0,SE,2.3299999999999983,Changping,2013-03-16 13:00:00
145.0,160.1,52.0,62.45,1600.0,90.34999999999995,14.355,1013.1,-1.5,0.0,SSW,2.3,Changping,2013-03-16 14:00:00
147.0,163.0,57.0,59.8,1700.0,98.0,13.8,1012.3,-1.4,0.0,SSW,2.6,Changping,2013-03-16 15:00:00
145.35,150.35,51.0,57.45,1600.0,102.94999999999997,13.4,1011.5,0.1,0.0,SW,2.7649999999999992,Changping,2013-03-16 16:00:00
141.25,170.0,70.0,66.0,1899.0,107.0,12.4,1011.2,0.1,0.0,SSW,1.9,Changping,2013-03-16 17:00:00
162.0,194.0,84.0,87.0,2600.0,107.0,12.0,1010.9,0.4849999999999981,0.0,SSE,0.9,Changping,2013-03-16 18:00:00
263.0,280.0,91.29999999999998,123.1,3109.9999999999995,107.0,11.4,1011.2,0.9099999999999995,0.0,ESE,1.4,Changping,2013-03-16 19:00:00
289.9,308.55,99.49999999999997,121.0,3364.999999999999,107.0,10.2,1011.1,1.0549999999999997,0.0,ESE,1.9,Changping,2013-03-16 20:00:00
253.0,271.0,68.0,110.0,3100.0,107.0,9.5,1010.6,1.7599999999999967,0.0,SE,2.5,Changping,2013-03-16 21:00:00
244.0,246.0,55.0,92.0,2700.0,107.0,8.4,1009.9,2.2,0.0,ESE,1.6,Changping,2013-03-16 22:00:00
